datetime,WDI,R WSP,D GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
2014-03-29T13:50:00Z,34,5.2,6,99,99,99,999,1021.8,5.9,4.2,5.9,99,99
2014-03-29T14:50:00Z,63,6.7,7.8,99,99,99,999,1021.7,6,4.2,6,99,99
2014-03-29T15:50:00Z,61,7.4,8.7,99,99,99,999,1020.9,6,4.2,6,99,99
2014-03-29T16:50:00Z,61,7.6,8.6,99,99,99,999,1019.7,5.6,4.2,5.6,99,99
2014-03-29T17:50:00Z,69,9,10.6,99,99,99,999,1018.4,5.5,4.2,5.5,99,99
2014-03-29T18:50:00Z,71,9.7,11.4,99,99,99,999,1016.7,5.6,4.2,5.6,99,99
2014-03-29T19:50:00Z,71,10.3,12,99,99,99,999,1015,5.3,4.2,5.3,99,99
2014-03-29T20:50:00Z,64,9.5,11.1,99,99,99,999,1014,5,4.2,5,99,99
2014-03-29T21:50:00Z,71,9.7,11.1,99,99,99,999,1013,5,4.2,5,99,99
2014-03-29T22:50:00Z,77,10.6,12.7,99,99,99,999,1012,5.1,4.2,5.1,99,99
2014-03-29T23:50:00Z,73,10.7,12.7,99,99,99,999,1010.9,5,4.2,5,99,99
2014-03-30T00:50:00Z,70,9.6,11.9,99,99,99,999,1010,5,4.2,5,99,99
2014-03-30T01:50:00Z,65,9.4,10.7,99,99,99,999,1008.7,5.1,4.2,5.1,99,99
2014-03-30T02:50:00Z,73,9,10.4,99,99,99,999,1006.4,5.8,4.2,5.8,99,99
2014-03-30T03:50:00Z,102,5.9,7.3,99,99,99,999,1004,7.6,4.2,7.6,99,99
2014-03-30T04:50:00Z,147,8.4,10.5,99,99,99,999,1002.6,10.4,4.2,10.4,99,99
2014-03-30T05:50:00Z,179,7.5,10,99,99,99,999,1002,8.8,4.3,8.8,99,99
2014-03-30T06:50:00Z,168,2.6,3.2,99,99,99,999,1001.4,7.3,4.3,7.3,99,99
2014-03-30T07:50:00Z,223,2,2.5,99,99,99,999,1000.5,7,4.2,7,99,99
2014-03-30T08:50:00Z,161,4.3,5.9,99,99,99,999,999.4,8.3,4.3,8.3,99,99
2014-03-30T09:50:00Z,19,2.9,4.4,99,99,99,999,998.7,7.4,4.3,7.4,99,99
2014-03-30T10:50:00Z,49,4.3,4.9,99,99,99,999,998.7,6.3,4.3,6.3,99,99
2014-03-30T11:50:00Z,23,4.9,6,99,99,99,999,998.7,6.3,4.3,6.3,99,99
2014-03-30T12:50:00Z,24,4.7,5.7,99,99,99,999,998.6,5.7,4.4,5.7,99,99
2014-03-30T13:50:00Z,8,6.8,8.3,99,99,99,999,998.2,6.1,4.4,6.1,99,99
2014-03-30T14:50:00Z,4,5.7,7.2,99,99,99,999,998.9,6.1,4.4,6.1,99,99
2014-03-30T15:50:00Z,7,4.2,5.4,99,99,99,999,998.6,5.8,4.4,5.8,99,99
2014-03-30T16:50:00Z,9,5.2,6.4,99,99,99,999,998.4,6.4,4.4,6.4,99,99
2014-03-30T17:50:00Z,20,7.9,10,99,99,99,999,997.5,6.9,4.4,6.9,99,99
2014-03-30T18:50:00Z,21,7.3,8.9,99,99,99,999,997.2,6.8,4.4,6.8,99,99
2014-03-30T19:50:00Z,30,9.9,11.8,99,99,99,999,996.2,6.6,4.4,6.6,99,99
2014-03-30T20:50:00Z,28,11.5,14.3,99,99,99,999,995.6,6.3,4.3,6.3,99,99
2014-03-30T21:50:00Z,15,10.4,12.7,99,99,99,999,997.5,5.7,4.3,5.7,99,99
2014-03-30T22:50:00Z,8,10.2,12.2,99,99,99,999,998.4,5.6,4.2,5.6,99,99
2014-03-30T23:50:00Z,12,11.2,13.5,99,99,99,999,999.4,5.6,4.2,5.6,99,99
2014-03-31T00:50:00Z,9,9.3,11.2,99,99,99,999,1000.7,5.3,4.3,5.3,99,99
2014-03-31T01:50:00Z,14,9.7,11.8,99,99,99,999,1001.3,5.3,4.3,5.3,99,99
2014-03-31T02:50:00Z,358,8.7,10.3,99,99,99,999,1002.3,4.5,4.3,4.5,99,99
2014-03-31T03:50:00Z,351,8,9.6,99,99,99,999,1003.2,4.3,4.3,4.3,99,99
2014-03-31T04:50:00Z,350,9.2,11.2,99,99,99,999,1003.8,4,4.3,4,99,99
2014-03-31T05:50:00Z,356,9.6,11.7,99,99,99,999,1004.8,4,4.2,4,99,99
2014-03-31T06:50:00Z,343,9.5,11.6,99,99,99,999,1005.8,4,4.2,4,99,99
2014-03-31T07:50:00Z,344,10.9,12.6,99,99,99,999,1006,3.8,4.2,3.8,99,99
2014-03-31T08:50:00Z,342,11.4,13.7,99,99,99,999,1006.4,3.9,4.2,3.9,99,99
2014-03-31T09:50:00Z,340,12.5,15.8,99,99,99,999,1007,3.5,4.2,3.5,99,99
2014-03-31T10:50:00Z,344,12.6,15.8,99,99,99,999,1007.8,3.3,4.2,3.3,99,99
2014-03-31T11:50:00Z,347,12.3,15,99,99,99,999,1009.3,1.5,4.1,1.5,99,99
2014-03-31T12:50:00Z,346,11.4,13.8,99,99,99,999,1010.4,1.7,4.1,1.7,99,99
2014-03-31T13:50:00Z,347,11,13.5,99,99,99,999,1011.3,2.5,4.1,2.5,99,99
2014-03-31T14:50:00Z,350,11.6,14.8,99,99,99,999,1011.7,3.2,4.1,3.2,99,99
2014-03-31T15:50:00Z,347,12.6,14.8,99,99,99,999,1011.8,3.8,4.1,999,99,99
2014-03-31T16:50:00Z,342,10.6,12.7,99,99,99,999,1011.9,4.8,4.2,999,99,99
2014-03-31T17:50:00Z,351,6.8,7.9,99,99,99,999,1012.3,5.5,4.2,999,99,99
2014-03-31T18:50:00Z,1,6.1,7,99,99,99,999,1012.2,6.3,4.3,999,99,99
2014-03-31T19:50:00Z,9,3.7,4.1,99,99,99,999,1012.4,6.7,4.5,999,99,99
2014-03-31T20:50:00Z,348,2.9,3.5,99,99,99,999,1012.8,6.8,4.6,999,99,99
2014-03-31T21:50:00Z,338,0.8,1.4,99,99,99,999,1013.5,7.7,4.8,999,99,99
2014-03-31T22:50:00Z,169,0.2,0.7,99,99,99,999,1014.3,8,4.6,999,99,99
2014-03-31T23:50:00Z,329,2.3,3.2,99,99,99,999,1014.8,7.9,4.4,999,99,99
2014-04-01T00:50:00Z,13,4.2,4.8,99,99,99,999,1015.3,7.5,4.4,7.5,99,99
2014-04-01T01:50:00Z,14,8.2,9.6,99,99,99,999,1015.8,7.3,4.4,999,99,99
2014-04-01T02:50:00Z,4,7.5,9.8,99,99,99,999,1017.1,5.7,4.3,999,99,99
2014-04-01T03:50:00Z,359,9.5,11,99,99,99,999,1018,5,4.2,999,99,99
2014-04-01T04:50:00Z,359,9.1,11,99,99,99,999,1018.2,4.7,4.2,999,99,99
2014-04-01T05:50:00Z,358,6.2,7.5,99,99,99,999,1019,4.5,4.2,999,99,99
2014-04-01T06:50:00Z,352,5.9,7.4,99,99,99,999,1019.2,4.4,4.2,999,99,99
2014-04-01T07:50:00Z,351,6.2,7.9,99,99,99,999,1018.8,4.4,4.1,999,99,99
2014-04-01T08:50:00Z,348,6.1,7.6,99,99,99,999,1018.5,4.4,4.1,999,99,99
2014-04-01T09:50:00Z,345,6.6,8,99,99,99,999,1019,4.2,4,999,99,99
2014-04-01T10:50:00Z,343,6.8,8.5,99,99,99,999,1019.4,4.2,4,999,99,99
2014-04-01T11:50:00Z,342,5.8,7,99,99,99,999,1020.1,4.2,4,999,99,99
2014-04-01T12:50:00Z,336,4.4,5.2,99,99,99,999,1020.1,4.2,4.1,999,99,99
2014-04-01T13:50:00Z,335,3.4,4.1,99,99,99,999,1020.2,4.5,4.2,999,99,99
2014-04-01T14:50:00Z,325,2.8,3.2,99,99,99,999,1020.1,4.8,4.4,999,99,99
2014-04-01T15:50:00Z,276,3.2,3.9,99,99,99,999,1019.9,4.9,4.7,999,99,99
2014-04-01T16:50:00Z,254,2.3,3,99,99,99,999,1019,5.3,5.1,999,99,99
2014-04-01T17:50:00Z,219,2.7,3.3,99,99,99,999,1018.6,5.7,5.4,999,99,99
2014-04-01T18:50:00Z,175,1.9,2.3,99,99,99,999,1017.8,6.4,5.8,999,99,99
2014-04-01T19:50:00Z,182,4,4.7,99,99,99,999,1017.1,6.3,5.7,999,99,99
2014-04-01T20:50:00Z,181,5.1,5.9,99,99,99,999,1016.3,5.6,5.6,999,99,99
2014-04-01T21:50:00Z,196,7.2,8.4,99,99,99,999,1016.4,5.2,5.2,999,99,99
2014-04-01T22:50:00Z,188,5.4,6.4,99,99,99,999,1016.9,5.1,4.8,999,99,99
2014-04-01T23:50:00Z,183,5.3,6,99,99,99,999,1017.2,5.1,4.8,999,99,99
2014-04-02T00:50:00Z,217,5.8,6.7,99,99,99,999,1018.6,5.1,4.6,999,99,99
2014-04-02T01:50:00Z,194,5.6,6.2,99,99,99,999,1018.4,5,4.4,999,99,99
2014-04-02T02:50:00Z,204,6.5,7.5,99,99,99,999,1018.6,4.9,4.3,999,99,99
2014-04-02T03:50:00Z,204,7,8.1,99,99,99,999,1018.6,5.1,4.2,999,99,99
2014-04-02T04:50:00Z,194,5.1,6,99,99,99,999,1018.6,5.1,4.2,999,99,99
2014-04-02T05:50:00Z,164,3.5,4.1,99,99,99,999,1018.7,4.9,4.2,999,99,99
2014-04-02T06:50:00Z,163,2.5,2.8,99,99,99,999,1018.5,4.5,4.2,999,99,99
2014-04-02T07:50:00Z,169,2.2,2.7,99,99,99,999,1018.7,4.4,4.6,999,99,99
2014-04-02T08:50:00Z,91,1.7,2.4,99,99,99,999,1018.7,4.4,4.7,999,99,99
2014-04-02T09:50:00Z,96,2.5,2.9,99,99,99,999,1019.1,4.6,4.7,999,99,99
2014-04-02T10:50:00Z,103,4,4.7,99,99,99,999,1018.3,4.7,4.6,999,99,99
2014-04-02T11:50:00Z,114,1.4,1.8,99,99,99,999,1019.4,4.7,4.5,999,99,99
2014-04-02T12:50:00Z,48,1.8,2.1,99,99,99,999,1019.8,4.6,4.5,999,99,99
2014-04-02T13:50:00Z,358,2,2.5,99,99,99,999,1020.9,4.6,4.3,999,99,99
2014-04-02T14:50:00Z,12,3.4,3.8,99,99,99,999,1020.7,4.7,4.5,999,99,99
2014-04-02T15:50:00Z,65,3.3,4.2,99,99,99,999,1019.9,4.6,4.5,999,99,99
2014-04-02T16:50:00Z,116,3.4,3.9,99,99,99,999,1019.2,4.5,4.6,999,99,99
2014-04-02T17:50:00Z,102,1.3,1.8,99,99,99,999,1019.3,4.8,4.5,999,99,99
2014-04-02T18:50:00Z,329,2.7,3.4,99,99,99,999,1019.5,4.9,4.7,999,99,99
2014-04-02T19:50:00Z,140,3.1,3.8,99,99,99,999,1018.4,4.8,4.8,999,99,99
2014-04-02T20:50:00Z,94,1.2,1.9,99,99,99,999,1018.6,5.1,4.9,999,99,99
2014-04-02T21:50:00Z,158,2,2.4,99,99,99,999,1018,5.1,4.9,999,99,99
2014-04-02T22:50:00Z,40,0.5,1.9,99,99,99,999,1018.5,5.1,4.8,999,99,99
2014-04-02T23:50:00Z,70,1.3,2,99,99,99,999,1018.6,5.1,4.6,999,99,99
2014-04-03T00:50:00Z,194,1.6,2.1,99,99,99,999,1018.9,5.5,4.5,999,99,99
2014-04-03T01:50:00Z,88,2.7,3.1,99,99,99,999,1018.3,4.7,4.4,999,99,99
2014-04-03T02:50:00Z,160,1.4,1.9,99,99,99,999,1018.9,4.6,4.3,999,99,99
2014-04-03T03:50:00Z,114,1.7,2.3,99,99,99,999,1018.7,4.6,4.3,999,99,99
2014-04-03T04:50:00Z,117,1.5,1.9,99,99,99,999,1018.6,4.7,4.3,999,99,99
2014-04-03T05:50:00Z,150,1.5,1.7,99,99,99,999,1018.6,4.8,4.3,999,99,99
2014-04-03T06:50:00Z,26,2.8,3.4,99,99,99,999,1018.5,5,4.7,999,99,99
2014-04-03T07:50:00Z,66,2.4,2.9,99,99,99,999,1018.5,4.9,4.7,999,99,99
2014-04-03T08:50:00Z,283,0.3,0.8,99,99,99,999,1019.1,4.9,4.7,999,99,99
2014-04-03T09:50:00Z,255,1.2,1.7,99,99,99,999,1019.4,5,4.6,999,99,99
2014-04-03T10:50:00Z,127,0.3,0.9,99,99,99,999,1019.7,5.1,4.6,999,99,99
2014-04-03T11:50:00Z,21,2.1,2.5,99,99,99,999,1020.1,5.5,4.4,999,99,99
2014-04-03T12:50:00Z,23,1.7,2.2,99,99,99,999,1020.2,5.9,4.6,999,99,99
2014-04-03T13:50:00Z,3,0.7,1,99,99,99,999,1020.5,6.1,4.8,999,99,99
2014-04-03T14:50:00Z,41,1.6,1.9,99,99,99,999,1020.2,6.9,5.4,999,99,99
2014-04-03T15:50:00Z,220,0.6,1.2,99,99,99,999,1019.8,7.5,6,999,99,99
2014-04-03T16:50:00Z,214,2.3,2.8,99,99,99,999,1019.1,7.3,6.7,999,99,99
2014-04-03T17:50:00Z,211,2.3,2.7,99,99,99,999,1018.8,7.6,7.2,999,99,99
2014-04-03T18:50:00Z,188,3.3,3.7,99,99,99,999,1018.5,6.8,6.3,999,99,99
2014-04-03T19:50:00Z,165,3.9,4.3,99,99,99,999,1017.6,6.9,6.1,999,99,99
2014-04-03T20:50:00Z,166,3.9,4.4,99,99,99,999,1017.3,6.6,6.1,999,99,99
2014-04-03T21:50:00Z,168,3.8,5,99,99,99,999,1016.6,6.6,6.8,999,99,99
2014-04-03T22:50:00Z,202,5.1,5.9,99,99,99,999,1016.8,6.5,6.6,999,99,99
2014-04-03T23:50:00Z,191,4.3,5.1,99,99,99,999,1016.6,6.3,6.1,999,99,99
2014-04-04T00:50:00Z,165,3,3.4,99,99,99,999,1016.2,6.1,5.9,999,99,99
2014-04-04T01:50:00Z,187,1.5,2,99,99,99,999,1016.7,5.9,5.8,999,99,99
2014-04-04T02:50:00Z,341,2,2.3,99,99,99,999,1018.8,6,5.8,999,99,99
2014-04-04T03:50:00Z,180,0,0.3,99,99,99,999,1019.2,6.2,5.7,999,99,99
2014-04-04T04:50:00Z,95,3.6,4.5,99,99,99,999,1018.9,5.4,5.7,999,99,99
2014-04-04T05:50:00Z,88,4.1,4.8,99,99,99,999,1018.6,5.4,5.7,999,99,99
2014-04-04T06:50:00Z,87,5.2,6.6,99,99,99,999,1018.1,5.3,5.5,999,99,99
2014-04-04T07:50:00Z,83,4.8,5.6,99,99,99,999,1018,5.3,5.4,999,99,99
2014-04-04T08:50:00Z,84,5.1,6,99,99,99,999,1017.6,5.3,5.5,999,99,99
2014-04-04T09:50:00Z,79,5.9,6.8,99,99,99,999,1017.3,5.3,5.2,999,99,99
2014-04-04T10:50:00Z,79,5.3,6.4,99,99,99,999,1017.7,5.3,4.7,999,99,99
2014-04-04T11:50:00Z,75,6.2,7.2,99,99,99,999,1017.7,5.1,4.7,999,99,99
2014-04-04T12:50:00Z,100,5.2,6.3,99,99,99,999,1018,4.9,4.6,999,99,99
2014-04-04T13:50:00Z,91,6,7.1,99,99,99,999,1017.6,4.6,4.6,999,99,99
2014-04-04T14:50:00Z,93,6.3,7.6,99,99,99,999,1017,4.6,4.6,999,99,99
2014-04-04T15:50:00Z,96,7.4,9.5,99,99,99,999,1017.3,4.5,4.6,999,99,99
2014-04-04T16:50:00Z,83,8.8,10.7,99,99,99,999,1016.2,4.3,4.5,999,99,99
2014-04-04T17:50:00Z,74,10.2,12.3,99,99,99,999,1015.1,4.3,4.5,999,99,99
2014-04-04T18:50:00Z,82,10,12.7,99,99,99,999,1014.6,4.4,4.5,999,99,99
2014-04-04T19:50:00Z,86,10.4,13.1,99,99,99,999,1013.6,4.4,4.5,999,99,99
2014-04-04T20:50:00Z,84,10.6,12.4,99,99,99,999,1011.5,4.5,4.5,999,99,99
2014-04-04T21:50:00Z,86,11,13.3,99,99,99,999,1010.5,4.7,4.5,999,99,99
2014-04-04T22:50:00Z,92,10.5,12.7,99,99,99,999,1009.5,5.1,4.5,999,99,99
2014-04-04T23:50:00Z,92,8.1,9.8,99,99,99,999,1009.5,5.4,4.5,999,99,99
2014-04-05T00:50:00Z,79,7.4,9.9,99,99,99,999,1008.6,5.3,4.6,999,99,99
2014-04-05T01:50:00Z,77,7,8.6,99,99,99,999,1008.2,5.3,4.5,999,99,99
2014-04-05T02:50:00Z,40,8,10.5,99,99,99,999,1007.1,4.9,4.5,999,99,99
2014-04-05T03:50:00Z,63,7.5,9.3,99,99,99,999,1005.9,5,4.5,999,99,99
2014-04-05T04:50:00Z,30,6.5,7.7,99,99,99,999,1006.2,5.3,4.5,999,99,99
2014-04-05T05:50:00Z,10,3.8,4.9,99,99,99,999,1005.9,5.4,4.5,999,99,99
2014-04-05T06:50:00Z,342,5.2,6.4,99,99,99,999,1005.6,4.6,4.5,999,99,99
2014-04-05T07:50:00Z,340,6.3,8.1,99,99,99,999,1006.1,4.4,4.5,999,99,99
2014-04-05T08:50:00Z,348,4.9,6,99,99,99,999,1006.4,4.5,4.6,999,99,99
2014-04-05T09:50:00Z,315,5.8,7.3,99,99,99,999,1008.1,4.9,4.6,999,99,99
2014-04-05T10:50:00Z,293,3,3.8,99,99,99,999,1008.7,4.6,4.6,999,99,99
2014-04-05T11:50:00Z,263,2.8,3.5,99,99,99,999,1009.6,4.8,4.6,999,99,99
2014-04-05T12:50:00Z,265,5.4,6.8,99,99,99,999,1009.8,5.2,4.6,999,99,99
2014-04-05T13:50:00Z,219,2.8,3.4,99,99,99,999,1010.2,5.2,4.7,999,99,99
2014-04-05T14:50:00Z,269,5.7,6.9,99,99,99,999,1010.2,6.9,4.9,999,99,99
2014-04-05T15:50:00Z,276,10.8,13.4,99,99,99,999,1009.9,7.6,4.8,999,99,99
2014-04-05T16:50:00Z,293,10.4,12.5,99,99,99,999,1010.2,7.3,4.7,999,99,99
2014-04-05T17:50:00Z,288,10.9,13.7,99,99,99,999,1010.4,7.5,4.7,999,99,99
2014-04-05T18:50:00Z,284,10.5,13,99,99,99,999,1010.8,7.7,4.8,999,99,99
2014-04-05T19:50:00Z,282,8.8,10.3,99,99,99,999,1011.3,8.3,4.9,999,99,99
2014-04-05T20:50:00Z,277,8.6,11.4,99,99,99,999,1011.8,8.3,4.9,999,99,99
2014-04-05T21:50:00Z,275,9.4,10.8,99,99,99,999,1012.4,8.1,4.9,999,99,99
2014-04-05T22:50:00Z,274,8.9,10.3,99,99,99,999,1013.3,7.9,4.9,999,99,99
2014-04-05T23:50:00Z,280,8.9,10.9,99,99,99,999,1014.2,7.6,4.8,999,99,99
2014-04-06T00:50:00Z,287,7.7,8.8,99,99,99,999,1015.6,7.2,4.8,999,99,99
2014-04-06T01:50:00Z,316,8.3,10.2,99,99,99,999,1016.7,6.6,4.7,999,99,99
2014-04-06T02:50:00Z,314,8.8,10.6,99,99,99,999,1017.5,6.2,4.7,999,99,99
2014-04-06T03:50:00Z,309,7.4,9.4,99,99,99,999,1018.1,5.8,4.7,999,99,99
2014-04-06T04:50:00Z,310,8.6,10.5,99,99,99,999,1018.3,5.5,4.6,999,99,99
2014-04-06T05:50:00Z,314,8,9.8,99,99,99,999,1018.7,5,4.6,999,99,99
2014-04-06T06:50:00Z,313,9.5,11.6,99,99,99,999,1018.9,4.4,4.5,999,99,99
2014-04-06T07:50:00Z,297,7.6,9.4,99,99,99,999,1019.4,4,4.5,999,99,99
2014-04-06T08:50:00Z,290,8.4,10.4,99,99,99,999,1020.2,3.8,4.5,999,99,99
2014-04-06T09:50:00Z,292,8.9,10.8,99,99,99,999,1020.8,3.6,4.5,999,99,99
2014-04-06T10:50:00Z,295,9.4,11.4,99,99,99,999,1021.7,3.5,4.5,999,99,99
2014-04-06T11:50:00Z,306,9.4,11.3,99,99,99,999,1022,3.2,4.5,999,99,99
2014-04-06T12:50:00Z,315,6.6,8.1,99,99,99,999,1022.7,3.3,4.5,999,99,99
2014-04-06T13:50:00Z,313,5.1,6.2,99,99,99,999,1023,3.7,4.5,999,99,99
2014-04-06T14:50:00Z,300,4.1,4.9,99,99,99,999,1023.3,4,4.6,999,99,99
2014-04-06T15:50:00Z,308,3.1,4.2,99,99,99,999,1023,4.3,4.7,999,99,99
2014-04-06T16:50:00Z,265,1.2,1.4,99,99,99,999,1022.7,4.9,5.1,999,99,99
2014-04-06T17:50:00Z,223,1.9,2.3,99,99,99,999,1022.8,5.6,6.1,999,99,99
2014-04-06T18:50:00Z,271,0.9,2,99,99,99,999,1022.7,7.5,6.8,999,99,99
2014-04-06T19:50:00Z,131,2.8,4.6,99,99,99,999,1022,6.3,7.1,999,99,99
2014-04-06T20:50:00Z,164,4.3,5.1,99,99,99,999,1021.6,5.9,6.7,999,99,99
2014-04-06T21:50:00Z,176,5.1,5.9,99,99,99,999,1020.9,5.8,6.2,999,99,99
2014-04-06T22:50:00Z,192,6.1,7.7,99,99,99,999,1021.1,5.6,5.7,999,99,99
2014-04-06T23:50:00Z,199,8.8,10.3,99,99,99,999,1022,5.1,5.3,999,99,99
2014-04-07T00:50:00Z,204,8,9.7,99,99,99,999,1023.3,5.2,5,999,99,99
2014-04-07T01:50:00Z,206,6.8,7.7,99,99,99,999,1023.2,5.1,4.9,999,99,99
2014-04-07T02:50:00Z,206,5.8,6.5,99,99,99,999,1023.2,5.1,4.8,999,99,99
2014-04-07T03:50:00Z,209,5.6,6.5,99,99,99,999,1023.1,5.1,4.8,999,99,99
2014-04-07T04:50:00Z,215,4.5,5.3,99,99,99,999,1023,5.1,4.8,999,99,99
2014-04-07T05:50:00Z,234,3,3.5,99,99,99,999,1022.7,4.8,4.8,999,99,99
2014-04-07T06:50:00Z,250,2.2,2.5,99,99,99,999,1022.3,4.9,4.8,999,99,99
2014-04-07T07:50:00Z,293,0.3,0.6,99,99,99,999,1022,5,5.4,999,99,99
2014-04-07T08:50:00Z,152,0.8,1.3,99,99,99,999,1021.7,5,5.3,999,99,99
2014-04-07T09:50:00Z,128,1.6,2,99,99,99,999,1022.1,4.6,5.1,999,99,99
2014-04-07T10:50:00Z,137,2.4,2.9,99,99,99,999,1022.2,4.8,5.4,999,99,99
2014-04-07T11:50:00Z,159,3.7,4.3,99,99,99,999,1022.9,5,5.4,999,99,99
2014-04-07T12:50:00Z,166,5.5,6.5,99,99,99,999,1023.3,5.2,5.4,999,99,99
2014-04-07T13:50:00Z,162,4,4.6,99,99,99,999,1023.5,5.3,5.5,999,99,99
2014-04-07T14:50:00Z,108,3.7,4.3,99,99,99,999,1023.1,5.4,5.7,999,99,99
2014-04-07T15:50:00Z,78,5.3,6.3,99,99,99,999,1021.9,5.4,5.9,999,99,99
2014-04-07T16:50:00Z,84,5.7,6.7,99,99,99,999,1020.9,5.4,5.7,999,99,99
2014-04-07T17:50:00Z,86,6.4,7.5,99,99,99,999,1019.4,5.5,5.5,999,99,99
2014-04-07T18:50:00Z,82,7.1,8.2,99,99,99,999,1017.8,5.7,5.3,999,99,99
2014-04-07T19:50:00Z,88,8.1,9.2,99,99,99,999,1015.2,5.7,5.2,999,99,99
2014-04-07T20:50:00Z,100,8.6,10.1,99,99,99,999,1013.1,6.5,5.1,999,99,99
2014-04-07T21:50:00Z,93,4.6,5.5,99,99,99,999,1014.6,6.6,5.1,999,99,99
2014-04-07T22:50:00Z,54,6.8,8.4,99,99,99,999,1013.1,5.7,5,999,99,99
2014-04-07T23:50:00Z,57,10.2,12,99,99,99,999,1010.3,5.9,5,999,99,99
2014-04-08T00:50:00Z,73,11.8,14.6,99,99,99,999,1008.5,6.3,5,999,99,99
2014-04-08T01:50:00Z,84,9.3,11.2,99,99,99,999,1008,6.6,4.9,999,99,99
2014-04-08T02:50:00Z,85,6.8,8,99,99,99,999,1006.6,6.1,4.9,999,99,99
2014-04-08T03:50:00Z,115,5.4,6.4,99,99,99,999,1005.5,6.9,4.9,999,99,99
2014-04-08T04:50:00Z,151,5,6.3,99,99,99,999,1004.4,7.1,4.9,999,99,99
2014-04-08T05:50:00Z,170,6.6,7.4,99,99,99,999,1002.4,7.3,4.9,999,99,99
2014-04-08T06:50:00Z,172,6.2,7.5,99,99,99,999,1001.4,6.9,4.9,999,99,99
2014-04-08T07:50:00Z,165,6.8,7.6,99,99,99,999,1000.4,6.6,4.9,999,99,99
2014-04-08T08:50:00Z,175,6.5,7.5,99,99,99,999,999.7,6.7,4.9,999,99,99
2014-04-08T09:50:00Z,181,4.5,5.5,99,99,99,999,998.5,6.7,4.9,999,99,99
2014-04-08T10:50:00Z,186,5.9,7.2,99,99,99,999,998.2,6.7,4.9,999,99,99
2014-04-08T11:50:00Z,187,8,9,99,99,99,999,997.6,7.4,4.9,999,99,99
2014-04-08T12:50:00Z,196,7.3,8.4,99,99,99,999,997.3,7,4.9,999,99,99
2014-04-08T13:50:00Z,198,6.8,7.7,99,99,99,999,997,7.1,4.9,999,99,99
2014-04-08T14:50:00Z,203,5.7,9.3,99,99,99,999,997.5,7,5,999,99,99
2014-04-08T15:50:00Z,210,4.5,5.1,99,99,99,999,997,7.7,5,999,99,99
2014-04-08T16:50:00Z,198,4,4.9,99,99,99,999,996.8,7.2,5.2,999,99,99
2014-04-08T17:50:00Z,226,4.3,5,99,99,99,999,996.6,9.9,5.4,999,99,99
2014-04-08T18:50:00Z,226,6.6,8.8,99,99,99,999,996.7,11.3,5.5,999,99,99
2014-04-08T19:50:00Z,249,5.8,6.9,99,99,99,999,996.9,11.9,5.5,999,99,99
2014-04-08T20:50:00Z,256,7,8.2,99,99,99,999,997.4,11.6,5.5,999,99,99
2014-04-08T21:50:00Z,281,8.8,11.7,99,99,99,999,998,11.6,5.5,999,99,99
2014-04-08T22:50:00Z,282,7,8.4,99,99,99,999,999.6,10.3,5.4,999,99,99
2014-04-08T23:50:00Z,263,5.2,6.3,99,99,99,999,1000.7,9.6,5.8,999,99,99
2014-04-09T00:50:00Z,277,5.2,6,99,99,99,999,1001.7,9.5,5.7,999,99,99
2014-04-09T01:50:00Z,278,5.9,6.9,99,99,99,999,1002.3,9.4,5.6,999,99,99
2014-04-09T02:50:00Z,316,9.2,11,99,99,99,999,1002.5,9.1,5.6,999,99,99
2014-04-09T03:50:00Z,306,6.6,8.3,99,99,99,999,1003.3,8.4,5.5,999,99,99
2014-04-09T04:50:00Z,316,5.7,7.1,99,99,99,999,1003.7,8,5.5,999,99,99
2014-04-09T05:50:00Z,330,3.8,5.2,99,99,99,999,1003.7,7.5,5.5,999,99,99
2014-04-09T06:50:00Z,317,3.8,4.6,99,99,99,999,1003.4,7.3,5.5,999,99,99
2014-04-09T07:50:00Z,304,3.2,4.1,99,99,99,999,1003.6,7,5.5,999,99,99
2014-04-09T08:50:00Z,330,4.3,5.9,99,99,99,999,1003.4,6.8,5.5,999,99,99
2014-04-09T09:50:00Z,324,4.5,5.2,99,99,99,999,1003.8,6.6,5.5,999,99,99
2014-04-09T10:50:00Z,310,2.1,2.5,99,99,99,999,1004.9,6.5,5.4,999,99,99
2014-04-09T11:50:00Z,286,3.5,4.1,99,99,99,999,1006.2,6.4,5.4,999,99,99
2014-04-09T12:50:00Z,296,5.3,6.4,99,99,99,999,1006.4,6.6,5.5,999,99,99
2014-04-09T13:50:00Z,286,4.7,5.5,99,99,99,999,1006.6,6.8,5.7,999,99,99
2014-04-09T14:50:00Z,273,3.9,4.8,99,99,99,999,1007.2,7.5,5.9,999,99,99
2014-04-09T15:50:00Z,249,2.8,3.3,99,99,99,999,1007.1,8,6.1,999,99,99
2014-04-09T16:50:00Z,255,4.3,5.1,99,99,99,999,1007,8.9,6.5,999,99,99
2014-04-09T17:50:00Z,261,4.7,5.2,99,99,99,999,1006.9,9.9,6.8,999,99,99
2014-04-09T18:50:00Z,301,3.8,4.4,99,99,99,999,1006.8,9.7,7.1,999,99,99
2014-04-09T19:50:00Z,298,4.6,5.4,99,99,99,999,1006.6,9.9,7,999,99,99
